CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8615, 0.898, "4.023+(-3.57643*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.898, 0.914, "1.91122+(-1.22479*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.914, 0.93, "5.83322+(-5.51582*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.93, 0.946, "-2.63599+(3.59086*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.946, 0.962, "1.48293+(-0.763173*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.962, 0.973, "17.6685+(-17.5881*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.973, 0.979, "3.0556+(-2.5697*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.979, 0.985, "-10.9158+(11.7014*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.985, 0.991, "7.68776+(-7.18547*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.991, 1.002, "-4.26875+(4.87963*x)"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 1.002, 1.1, "0.620637"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -15, 0, "2.45091"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0, 0.1515, "1.40384"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.1515, 0.454, "1.52516+(-0.800824*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.454, 0.6335, "0.154819+(2.21755*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "8.55583+(-11.0437*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "-2.92703+(5.58607*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "6.6292+(-7.19819*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "-2.98298+(4.74983*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.8615, 0.898, "11.4906+(-12.0506*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.898, 0.914, "-23.4541+(26.8633*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.914, 0.93, "22.7732+(-23.7136*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.93, 0.946, "-13.4656+(15.2529*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.946, 0.962, "4.015+(-3.2256*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.962, 0.973, "8.96986+(-8.37618*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.973, 0.979, "14.7466+(-14.3132*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.979, 0.985, "16.1808+(-15.7782*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.985, 0.991, "-29.258+(30.3526*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.991, 1.002, "5.52585+(-4.74716*x)"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 1.002, 1.1, "0.769191"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -15, 0, "2.0782"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0, 0.1515, "1.41282"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.1515, 0.454, "1.5432+(-0.860618*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.454, 0.6335, "0.575419+(1.27106*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "5.64537+(-6.73203*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "-0.320983+(1.90861*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "4.5523+(-4.61083*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "-2.19163+(3.77192*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.8615, 0.898, "10.2241+(-10.6398*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.898, 0.914, "-19.8833+(22.8873*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.914, 0.93, "16.5498+(-16.9738*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.93, 0.946, "-10.7222+(12.3509*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.946, 0.962, "3.23558+(-2.40362*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.962, 0.973, "9.16323+(-8.56542*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.973, 0.979, "8.48261+(-7.86591*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.979, 0.985, "20.3475+(-19.9853*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.985, 0.991, "-36.5457+(37.7743*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.991, 1.002, "10.1932+(-9.38912*x)"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 1.002, 1.1, "0.785342"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -15, 0, "2.38174"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0, 0.1515, "1.52649"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.1515, 0.454, "1.68826+(-1.06775*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.454, 0.6335, "0.14283+(2.33628*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "9.12896+(-11.8486*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "-3.33358+(6.19995*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "8.79652+(-10.0276*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "-4.85956+(6.94701*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.8615, 0.898, "13.4787+(-14.3394*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.898, 0.914, "-24.2244+(27.6463*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.914, 0.93, "18.0459+(-18.6014*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.93, 0.946, "-11.8909+(13.5888*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.946, 0.962, "3.41618+(-2.59211*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.962, 0.973, "10.2097+(-9.65402*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.973, 0.979, "15.1424+(-14.7236*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.979, 0.985, "16.2278+(-15.8322*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.985, 0.991, "-24.6457+(25.6637*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.991, 1.002, "5.28113+(-4.53492*x)"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 1.002, 1.1, "0.737141"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -15, 0, "2.45438"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0, 0.1515, "1.07638"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.1515, 0.454, "1.07277+(0.0238325*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.454, 0.6335, "-0.240854+(2.91728*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "9.38789+(-12.282*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "-3.7213+(6.70307*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "6.841+(-7.4271*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "-3.39361+(5.29461*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.8615, 0.898, "12.0538+(-12.6363*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.898, 0.914, "-25.0643+(28.698*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.914, 0.93, "24.7203+(-25.771*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.93, 0.946, "-14.727+(16.6455*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.946, 0.962, "4.19924+(-3.36111*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.962, 0.973, "9.52494+(-8.89718*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.973, 0.979, "15.7806+(-15.3264*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.979, 0.985, "16.8805+(-16.4499*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.985, 0.991, "-31.2454+(32.4089*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.991, 1.002, "5.97852+(-5.15312*x)"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 1.002, 1.1, "0.815094"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -15, 0, "2.44743"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0, 0.1515, "1.73129"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.1515, 0.454, "1.97755+(-1.62548*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.454, 0.6335, "0.550493+(1.51783*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "7.72377+(-9.80542*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "-2.13277+(4.46908*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "6.41741+(-6.96929*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "-2.57235+(4.20506*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.8615, 0.898, "10.9274+(-11.465*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.898, 0.914, "-21.8439+(25.0286*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.914, 0.93, "20.8261+(-21.6562*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.93, 0.946, "-12.2042+(13.8602*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.946, 0.962, "3.83077+(-3.09008*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.962, 0.973, "8.41479+(-7.85517*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.973, 0.979, "13.7125+(-13.2999*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.979, 0.985, "15.4811+(-15.1065*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.985, 0.991, "-27.2706+(28.2963*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.991, 1.002, "5.07317+(-4.3412*x)"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 1.002, 1.1, "0.723289"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -15, 0, "2.8584"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0, 0.1515, "1.68977"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.1515, 0.454, "1.91259+(-1.47075*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.454, 0.6335, "0.488573+(1.66585*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "8.85314+(-11.5379*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "-2.76194+(5.28337*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "6.55124+(-7.17573*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "-3.26755+(5.0291*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8615, 0.898, "12.4468+(-13.2116*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.898, 0.914, "-22.7494+(25.9825*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.914, 0.93, "20.8396+(-21.708*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.93, 0.946, "-13.4902+(15.2058*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.946, 0.962, "3.33612+(-2.58101*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.962, 0.973, "13.3337+(-12.9735*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.973, 0.979, "11.0018+(-10.5769*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.979, 0.985, "14.4529+(-14.102*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.985, 0.991, "-31.0102+(32.0534*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.991, 1.002, "2.43877+(-1.69934*x)"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 1.002, 1.1, "0.736033"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -15, 0, "2.06846"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0, 0.1515, "1.13548"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.1515, 0.454, "1.16155+(-0.17208*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.454, 0.6335, "-0.158417+(2.73534*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "8.27679+(-10.5799*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "-3.08198+(5.87017*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "6.70237+(-7.21927*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "-2.71591+(4.48773*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8615, 0.898, "10.5932+(-10.9611*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.898, 0.914, "-24.1154+(27.69*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.914, 0.93, "24.588+(-25.596*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.93, 0.946, "-13.4425+(15.297*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.946, 0.962, "4.65216+(-3.83056*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.962, 0.973, "4.87428+(-4.06146*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.973, 0.979, "18.2611+(-17.8198*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.979, 0.985, "17.8025+(-17.3513*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.985, 0.991, "-27.6136+(28.7564*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.991, 1.002, "8.42316+(-7.60763*x)"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 1.002, 1.1, "0.800311"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, -15, 0, "2.62791"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0, 0.1515, "1.29868"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.1515, 0.454, "1.43228+(-0.881833*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.454, 0.6335, "0.131077+(1.98426*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "7.76191+(-10.0613*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "-3.48729+(6.23013*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "5.86233+(-6.27773*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "-3.24188+(5.03888*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8615, 0.898, "10.4468+(-10.8505*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.898, 0.914, "-23.968+(27.4733*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.914, 0.93, "23.2961+(-24.2379*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.93, 0.946, "-13.6975+(15.5401*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.946, 0.962, "4.13069+(-3.30573*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.962, 0.973, "4.93876+(-4.14571*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.973, 0.979, "17.3507+(-16.902*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.979, 0.985, "17.1783+(-16.7259*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.985, 0.991, "-27.9111+(29.0501*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 0.991, 1.002, "8.06785+(-7.25563*x)"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 30, 40, 1.002, 1.1, "0.797705"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, -15, 0, "2.26081"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0, 0.1515, "1.51677"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.1515, 0.454, "1.62491+(-0.713828*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.454, 0.6335, "0.180317+(2.4681*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "9.40843+(-12.0988*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "-2.32536+(4.8944*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "7.45277+(-8.1867*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "-2.70494+(4.43941*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.8615, 0.898, "12.6116+(-13.3395*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.898, 0.914, "-22.9022+(26.2082*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.914, 0.93, "22.2117+(-23.1506*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.93, 0.946, "-13.2166+(14.9444*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.946, 0.962, "3.89076+(-3.13954*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.962, 0.973, "13.299+(-12.9194*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.973, 0.979, "11.95+(-11.533*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.979, 0.985, "15.1096+(-14.7604*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.985, 0.991, "-30.7045+(31.7514*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 0.991, 1.002, "2.79593+(-2.05326*x)"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 30, 40, 1.002, 1.1, "0.73857"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, -15, 0, "2.11765"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0, 0.1515, "1.26338"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.1515, 0.454, "1.45073+(-1.23661*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.454, 0.6335, "1.27998+(-0.860519*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "0.47425+(0.411357*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "0.963953+(-0.297843*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "1.2779+(-0.717834*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "-0.17925+(1.09341*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.8615, 0.898, "4.25443+(-4.05306*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.898, 0.914, "-2.12058+(3.04606*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.914, 0.93, "1.1492+(-0.53138*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.93, 0.946, "-2.40358+(3.28882*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.946, 0.962, "0.909133+(-0.212992*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.962, 0.973, "12.9402+(-12.7193*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.973, 0.979, "-2.38383+(3.02996*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.979, 0.985, "4.37359+(-3.87241*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.985, 0.991, "-8.88358+(9.58664*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 0.991, 1.002, "-3.61442+(4.26964*x)"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 30, 40, 1.002, 1.1, "0.663754"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, -15, 0, "0.548459"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0, 0.1515, "0.604377"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.1515, 0.454, "0.360704+(1.6084*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.454, 0.6335, "0.582783+(1.11924*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "1.63077+(-0.535035*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "0.993831+(0.387392*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "0.585499+(0.933656*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "2.48075+(-1.42215*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.8615, 0.898, "-3.28596+(5.27164*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.898, 0.914, "5.00575+(-3.96188*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.914, 0.93, "0.752882+(0.691143*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.93, 0.946, "5.37383+(-4.27762*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.946, 0.962, "1.06513+(0.277029*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.962, 0.973, "-14.5831+(16.5434*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.973, 0.979, "5.34815+(-3.94095*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.979, 0.985, "-3.44094+(5.03668*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.985, 0.991, "13.8021+(-12.4689*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 0.991, 1.002, "6.94873+(-5.55334*x)"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 30, 40, 1.002, 1.1, "1.38429"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, -15, 0, "1.0077"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0, 0.1515, "1.16024"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.1515, 0.454, "1.3149+(-1.02086*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.454, 0.6335, "1.01667+(-0.363978*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.6335, 0.6905, "-0.658446+(2.28025*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.6905, 0.7475, "0.263549+(0.944992*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.7475, 0.8045, "0.240008+(0.976485*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.8045, 0.8615, "0.623514+(0.499784*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.8615, 0.898, "-1.73902+(3.24213*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.898, 0.914, "2.0465+(-0.973369*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.914, 0.93, "-0.170655+(1.4524*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.93, 0.946, "2.93636+(-1.88847*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.946, 0.962, "0.235829+(0.966211*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.962, 0.973, "-12.235+(13.9297*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.973, 0.979, "2.99972+(-1.72782*x)"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 30, 40, 0.979, 0.985, "-4.22727+(5.65419*x)"
